[Name],,,,
Plane 1,,,,
,,,,
[Data],,,,
X [ m ], Y [ m ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Pressure [ Pa ]
9.87E-01,-2.03E-02,6.66E-02,-3.09E-02, 2.04889593e-03
9.98E-01,-2.16E-02,6.74E-02,-3.13E-02, 2.32232851e-03
9.95E-01,-2.16E-02,6.71E-02,-3.12E-02, 2.25957064e-03
9.93E-01,-2.16E-02,6.68E-02,-3.11E-02, 2.20309454e-03
9.92E-01,-2.16E-02,6.66E-02,-3.10E-02, 2.15213653e-03
9.90E-01,-2.16E-02,6.63E-02,-3.09E-02, 2.10641837e-03
9.88E-01,-2.16E-02,6.61E-02,-3.08E-02, 2.06558523e-03
9.87E-01,-2.16E-02,6.59E-02,-3.08E-02, 2.03002570e-03
9.98E-01,-2.31E-02,6.66E-02,-3.11E-02, 2.30144826e-03
9.95E-01,-2.31E-02,6.63E-02,-3.10E-02, 2.23860820e-03
9.93E-01,-2.31E-02,6.60E-02,-3.09E-02, 2.18215003e-03
9.92E-01,-2.31E-02,6.58E-02,-3.08E-02, 2.13110587e-03
9.90E-01,-2.31E-02,6.56E-02,-3.07E-02, 2.08534184e-03
9.88E-01,-2.31E-02,6.53E-02,-3.06E-02, 2.04399182e-03
9.87E-01,-2.31E-02,6.51E-02,-3.06E-02, 2.00805767e-03
9.98E-01,-2.46E-02,6.58E-02,-3.09E-02, 2.27908301e-03
9.95E-01,-2.46E-02,6.55E-02,-3.08E-02, 2.21619569e-03
9.93E-01,-2.46E-02,6.52E-02,-3.07E-02, 2.15971586e-03
9.92E-01,-2.46E-02,6.50E-02,-3.06E-02, 2.10869825e-03
9.90E-01,-2.46E-02,6.47E-02,-3.05E-02, 2.06288369e-03
9.88E-01,-2.46E-02,6.45E-02,-3.04E-02, 2.02078186e-03
9.87E-01,-2.46E-02,6.43E-02,-3.03E-02, 1.98407238e-03
9.98E-01,-2.62E-02,6.50E-02,-3.06E-02, 2.25507375e-03
9.95E-01,-2.62E-02,6.47E-02,-3.05E-02, 2.19214242e-03
9.93E-01,-2.62E-02,6.44E-02,-3.05E-02, 2.13562092e-03
9.92E-01,-2.62E-02,6.41E-02,-3.04E-02, 2.08466034e-03
9.90E-01,-2.62E-02,6.39E-02,-3.03E-02, 2.03897222e-03
9.88E-01,-2.62E-02,6.37E-02,-3.02E-02, 1.99721451e-03
9.87E-01,-2.62E-02,6.35E-02,-3.01E-02, 1.96186709e-03
9.98E-01,-2.79E-02,6.41E-02,-3.04E-02, 2.22928543e-03
9.95E-01,-2.79E-02,6.38E-02,-3.03E-02, 2.16627773e-03
9.93E-01,-2.79E-02,6.35E-02,-3.02E-02, 2.10974575e-03
9.92E-01,-2.79E-02,6.32E-02,-3.01E-02, 2.05890113e-03
9.90E-01,-2.79E-02,6.30E-02,-3.00E-02, 2.01355829e-03
9.88E-01,-2.79E-02,6.28E-02,-3.00E-02, 1.97313493e-03
9.87E-01,-2.79E-02,6.26E-02,-2.99E-02, 1.93964364e-03
9.85E-01,-2.77E-02,6.26E-02,-2.98E-02, 1.89798384e-03
9.86E-01,-2.61E-02,6.34E-02,-3.01E-02, 1.91892846e-03
9.85E-01,-2.45E-02,6.41E-02,-3.03E-02, 1.93183799e-03
9.85E-01,-2.32E-02,6.49E-02,-3.05E-02, 1.95254164e-03
9.85E-01,-2.18E-02,6.56E-02,-3.06E-02, 1.98118365e-03
9.85E-01,-2.04E-02,6.63E-02,-3.08E-02, 2.00089556e-03
9.85E-01,-1.91E-02,6.71E-02,-3.10E-02, 2.02258327e-03
9.85E-01,-1.78E-02,6.78E-02,-3.12E-02, 2.04279134e-03
9.86E-01,-1.65E-02,6.85E-02,-3.14E-02, 2.06068018e-03
9.86E-01,-1.53E-02,6.92E-02,-3.16E-02, 2.07820768e-03
9.84E-01,-2.65E-02,6.27E-02,-2.98E-02, 1.87839952e-03
9.84E-01,-2.58E-02,6.33E-02,-3.00E-02, 1.90061657e-03
9.84E-01,-2.47E-02,6.38E-02,-3.01E-02, 1.90050434e-03
9.83E-01,-2.34E-02,6.45E-02,-3.03E-02, 1.90947496e-03
9.83E-01,-2.19E-02,6.53E-02,-3.05E-02, 1.93351263e-03
9.84E-01,-2.05E-02,6.61E-02,-3.07E-02, 1.95269519e-03
9.84E-01,-1.91E-02,6.69E-02,-3.10E-02, 1.98060088e-03
9.84E-01,-1.76E-02,6.77E-02,-3.12E-02, 2.00521084e-03
9.84E-01,-1.63E-02,6.84E-02,-3.13E-02, 2.02427176e-03
9.84E-01,-1.51E-02,6.91E-02,-3.15E-02, 2.04294338e-03
9.82E-01,-2.59E-02,6.30E-02,-2.99E-02, 1.85748877e-03
9.82E-01,-2.80E-02,6.18E-02,-2.96E-02, 1.80186378e-03
9.83E-01,-1.48E-02,6.90E-02,-3.15E-02, 2.00358173e-03
9.83E-01,-1.61E-02,6.83E-02,-3.13E-02, 1.98335201e-03
9.83E-01,-1.74E-02,6.76E-02,-3.11E-02, 1.96835119e-03
9.82E-01,-1.89E-02,6.68E-02,-3.09E-02, 1.94701867e-03
9.82E-01,-2.04E-02,6.59E-02,-3.06E-02, 1.91237219e-03
9.82E-01,-2.20E-02,6.50E-02,-3.04E-02, 1.88668782e-03
9.82E-01,-2.37E-02,6.41E-02,-3.02E-02, 1.86305167e-03
9.80E-01,-2.59E-02,6.26E-02,-2.97E-02, 1.77568011e-03
9.81E-01,-2.75E-02,6.19E-02,-2.95E-02, 1.77041208e-03
9.80E-01,-2.41E-02,6.35E-02,-3.00E-02, 1.79098069e-03
9.79E-01,-2.21E-02,6.46E-02,-3.03E-02, 1.82919891e-03
9.80E-01,-1.99E-02,6.58E-02,-3.06E-02, 1.87393662e-03
9.81E-01,-1.82E-02,6.69E-02,-3.09E-02, 1.91628339e-03
9.78E-01,-2.71E-02,6.18E-02,-2.95E-02, 1.71740493e-03
9.77E-01,-2.49E-02,6.28E-02,-2.97E-02, 1.73733919e-03
9.77E-01,-2.23E-02,6.41E-02,-3.00E-02, 1.77119719e-03
9.78E-01,-1.97E-02,6.56E-02,-3.05E-02, 1.82170898e-03
9.79E-01,-1.71E-02,6.72E-02,-3.09E-02, 1.88276148e-03
9.81E-01,-1.49E-02,6.88E-02,-3.14E-02, 1.96217862e-03
9.81E-01,-1.60E-02,6.80E-02,-3.12E-02, 1.94213889e-03
9.79E-01,-1.48E-02,6.85E-02,-3.12E-02, 1.91467255e-03
9.74E-01,-2.27E-02,6.35E-02,-2.98E-02, 1.67512638e-03
9.74E-01,-1.94E-02,6.54E-02,-3.03E-02, 1.73094892e-03
9.75E-01,-1.66E-02,6.70E-02,-3.08E-02, 1.78660674e-03
9.76E-01,-1.43E-02,6.85E-02,-3.12E-02, 1.84087211e-03
9.73E-01,-1.26E-02,6.90E-02,-3.12E-02, 1.78976031e-03
9.82E-01,-1.72E-02,6.75E-02,-3.11E-02, 1.93849916e-03
9.84E-01,-1.10E-02,7.13E-02,-3.21E-02, 2.09314446e-03
9.85E-01,-1.19E-02,7.10E-02,-3.20E-02, 2.11048429e-03
9.86E-01,-1.13E-02,7.14E-02,-3.21E-02, 2.12309859e-03
9.86E-01,-1.06E-02,7.17E-02,-3.22E-02, 2.13125232e-03
9.84E-01,-9.88E-03,7.20E-02,-3.22E-02, 2.11590459e-03
9.85E-01,-1.00E-02,7.21E-02,-3.23E-02, 2.14571413e-03
9.84E-01,-7.87E-03,7.31E-02,-3.25E-02, 2.12570955e-03
9.85E-01,-8.32E-03,7.30E-02,-3.25E-02, 2.14816700e-03
9.84E-01,-7.53E-03,7.34E-02,-3.26E-02, 2.13704747e-03
9.85E-01,-7.72E-03,7.33E-02,-3.26E-02, 2.15539336e-03
9.84E-01,-7.18E-03,7.34E-02,-3.26E-02, 2.11955374e-03
9.84E-01,-7.01E-03,7.36E-02,-3.26E-02, 2.14350270e-03
9.66E-01,-8.54E-03,7.01E-02,-3.12E-02, 1.67162286e-03
9.71E-01,-1.01E-02,7.01E-02,-3.14E-02, 1.76469435e-03
9.69E-01,-6.86E-03,7.16E-02,-3.17E-02, 1.76353124e-03
9.83E-01,-1.23E-02,7.05E-02,-3.19E-02, 2.06309697e-03
9.85E-01,-1.28E-02,7.04E-02,-3.19E-02, 2.09121220e-03
9.79E-01,-7.72E-03,7.26E-02,-3.23E-02, 2.01310869e-03
9.78E-01,-8.23E-03,7.22E-02,-3.21E-02, 1.98560394e-03
9.80E-01,-8.40E-03,7.23E-02,-3.22E-02, 2.03180918e-03
9.80E-01,-9.43E-03,7.16E-02,-3.20E-02, 2.00036634e-03
9.79E-01,-6.59E-03,7.32E-02,-3.24E-02, 2.02369527e-03
9.78E-01,-6.03E-03,7.33E-02,-3.24E-02, 1.99180935e-03
9.81E-01,-7.25E-03,7.30E-02,-3.24E-02, 2.05603731e-03
9.83E-01,-8.61E-03,7.26E-02,-3.24E-02, 2.10957718e-03
9.82E-01,-7.75E-03,7.29E-02,-3.24E-02, 2.08871416e-03
9.64E-01,-4.45E-03,7.23E-02,-3.17E-02, 1.68422295e-03
9.68E-01,-3.23E-03,7.35E-02,-3.22E-02, 1.78496446e-03
9.73E-01,-8.35E-03,7.14E-02,-3.18E-02, 1.84552313e-03
9.72E-01,-5.56E-03,7.28E-02,-3.21E-02, 1.85203226e-03
9.75E-01,-7.06E-03,7.24E-02,-3.21E-02, 1.91900448e-03
9.75E-01,-4.53E-03,7.38E-02,-3.24E-02, 1.93578727e-03
9.77E-01,-9.21E-03,7.14E-02,-3.19E-02, 1.92207145e-03
9.75E-01,-1.06E-02,7.03E-02,-3.16E-02, 1.85743731e-03
9.78E-01,-1.06E-02,7.08E-02,-3.18E-02, 1.94258126e-03
9.77E-01,-1.22E-02,6.97E-02,-3.15E-02, 1.89277634e-03
9.82E-01,-9.01E-03,7.21E-02,-3.22E-02, 2.05062586e-03
9.81E-01,-1.03E-02,7.14E-02,-3.20E-02, 2.01963959e-03
9.80E-01,-1.15E-02,7.05E-02,-3.18E-02, 1.98323024e-03
9.80E-01,-1.30E-02,6.96E-02,-3.15E-02, 1.94583717e-03
9.83E-01,-9.58E-03,7.20E-02,-3.22E-02, 2.07896414e-03
9.82E-01,-1.07E-02,7.13E-02,-3.20E-02, 2.05669762e-03
9.82E-01,-1.19E-02,7.05E-02,-3.18E-02, 2.02989229e-03
9.81E-01,-1.33E-02,6.97E-02,-3.16E-02, 1.99036044e-03
9.84E-01,-9.00E-03,7.25E-02,-3.24E-02, 2.13714596e-03
9.83E-01,-1.36E-02,6.97E-02,-3.16E-02, 2.02901382e-03
9.84E-01,-1.39E-02,6.97E-02,-3.17E-02, 2.06226879e-03
9.85E-01,-9.22E-03,7.26E-02,-3.24E-02, 2.15667696e-03
9.86E-01,-1.42E-02,6.98E-02,-3.17E-02, 2.09428044e-03
9.86E-01,-1.33E-02,7.04E-02,-3.19E-02, 2.11612741e-03
9.86E-01,-9.93E-03,7.23E-02,-3.23E-02, 2.16606189e-03
9.86E-01,-1.07E-02,7.18E-02,-3.22E-02, 2.15420523e-03
9.86E-01,-1.16E-02,7.14E-02,-3.21E-02, 2.14318605e-03
9.86E-01,-1.24E-02,7.09E-02,-3.20E-02, 2.13495037e-03
9.85E-01,-8.50E-03,7.30E-02,-3.25E-02, 2.16735061e-03
9.86E-01,-7.81E-03,7.34E-02,-3.26E-02, 2.17510946e-03
9.86E-01,-9.22E-03,7.27E-02,-3.24E-02, 2.17634905e-03
9.86E-01,-8.51E-03,7.31E-02,-3.25E-02, 2.18595867e-03
9.86E-01,-7.81E-03,7.35E-02,-3.26E-02, 2.19437713e-03
9.87E-01,-8.40E-03,7.32E-02,-3.26E-02, 2.20548268e-03
9.87E-01,-7.72E-03,7.36E-02,-3.27E-02, 2.21363548e-03
9.87E-01,-9.13E-03,7.28E-02,-3.25E-02, 2.19626678e-03
9.87E-01,-9.89E-03,7.24E-02,-3.24E-02, 2.18590791e-03
9.87E-01,-1.07E-02,7.19E-02,-3.23E-02, 2.17403169e-03
9.87E-01,-1.15E-02,7.15E-02,-3.22E-02, 2.16336525e-03
9.87E-01,-1.24E-02,7.10E-02,-3.20E-02, 2.15454632e-03
9.87E-01,-1.34E-02,7.04E-02,-3.19E-02, 2.14165612e-03
9.87E-01,-1.44E-02,6.99E-02,-3.18E-02, 2.12794496e-03
9.88E-01,-1.44E-02,7.01E-02,-3.19E-02, 2.16515828e-03
9.90E-01,-1.44E-02,7.03E-02,-3.19E-02, 2.20660493e-03
9.92E-01,-1.44E-02,7.05E-02,-3.20E-02, 2.25248025e-03
9.93E-01,-1.44E-02,7.07E-02,-3.21E-02, 2.30322569e-03
9.95E-01,-1.44E-02,7.10E-02,-3.22E-02, 2.35950644e-03
9.98E-01,-1.44E-02,7.13E-02,-3.23E-02, 2.42190342e-03
9.88E-01,-1.34E-02,7.06E-02,-3.20E-02, 2.17848620e-03
9.90E-01,-1.34E-02,7.08E-02,-3.21E-02, 2.21988535e-03
9.92E-01,-1.34E-02,7.10E-02,-3.21E-02, 2.26568524e-03
9.93E-01,-1.34E-02,7.13E-02,-3.22E-02, 2.31639808e-03
9.95E-01,-1.34E-02,7.16E-02,-3.23E-02, 2.37267488e-03
9.98E-01,-1.34E-02,7.19E-02,-3.24E-02, 2.43504555e-03
9.88E-01,-1.24E-02,7.11E-02,-3.21E-02, 2.19113962e-03
9.90E-01,-1.24E-02,7.13E-02,-3.22E-02, 2.23236671e-03
9.92E-01,-1.24E-02,7.16E-02,-3.23E-02, 2.27813004e-03
9.93E-01,-1.24E-02,7.18E-02,-3.24E-02, 2.32881913e-03
9.95E-01,-1.24E-02,7.21E-02,-3.25E-02, 2.38500861e-03
9.98E-01,-1.24E-02,7.24E-02,-3.25E-02, 2.44735833e-03
9.88E-01,-1.15E-02,7.16E-02,-3.22E-02, 2.20255228e-03
9.90E-01,-1.15E-02,7.18E-02,-3.23E-02, 2.24406691e-03
9.92E-01,-1.15E-02,7.21E-02,-3.24E-02, 2.28981720e-03
9.93E-01,-1.15E-02,7.23E-02,-3.25E-02, 2.34050839e-03
9.95E-01,-1.15E-02,7.26E-02,-3.26E-02, 2.39664293e-03
9.98E-01,-1.15E-02,7.29E-02,-3.27E-02, 2.45891674e-03
9.88E-01,-1.07E-02,7.21E-02,-3.24E-02, 2.21349509e-03
9.90E-01,-1.07E-02,7.23E-02,-3.24E-02, 2.25505419e-03
9.92E-01,-1.07E-02,7.25E-02,-3.25E-02, 2.30079843e-03
9.93E-01,-1.07E-02,7.28E-02,-3.26E-02, 2.35148543e-03
9.95E-01,-1.07E-02,7.31E-02,-3.27E-02, 2.40760576e-03
9.98E-01,-1.07E-02,7.34E-02,-3.28E-02, 2.46983673e-03
9.88E-01,-9.89E-03,7.26E-02,-3.25E-02, 2.22415454e-03
9.90E-01,-9.89E-03,7.28E-02,-3.25E-02, 2.26543122e-03
9.92E-01,-9.89E-03,7.30E-02,-3.26E-02, 2.31111026e-03
9.93E-01,-9.89E-03,7.32E-02,-3.27E-02, 2.36180355e-03
9.95E-01,-9.89E-03,7.35E-02,-3.28E-02, 2.41791084e-03
9.98E-01,-9.89E-03,7.38E-02,-3.29E-02, 2.48010899e-03
9.88E-01,-9.13E-03,7.30E-02,-3.26E-02, 2.23417790e-03
9.90E-01,-9.13E-03,7.32E-02,-3.26E-02, 2.27527344e-03
9.92E-01,-9.13E-03,7.34E-02,-3.27E-02, 2.32083676e-03
9.93E-01,-9.13E-03,7.37E-02,-3.28E-02, 2.37151235e-03
9.95E-01,-9.13E-03,7.39E-02,-3.29E-02, 2.42755911e-03
9.98E-01,-9.13E-03,7.42E-02,-3.30E-02, 2.48972187e-03
9.88E-01,-8.40E-03,7.34E-02,-3.27E-02, 2.24345759e-03
9.90E-01,-8.40E-03,7.36E-02,-3.27E-02, 2.28456990e-03
9.92E-01,-8.40E-03,7.38E-02,-3.28E-02, 2.33000959e-03
9.93E-01,-8.40E-03,7.41E-02,-3.29E-02, 2.38065165e-03
9.95E-01,-8.40E-03,7.44E-02,-3.30E-02, 2.43669306e-03
9.98E-01,-8.40E-03,7.46E-02,-3.31E-02, 2.49882322e-03
9.88E-01,-7.72E-03,7.38E-02,-3.28E-02, 2.25213612e-03
9.90E-01,-7.72E-03,7.40E-02,-3.28E-02, 2.29333877e-03
9.92E-01,-7.72E-03,7.42E-02,-3.29E-02, 2.33866042e-03
9.93E-01,-7.72E-03,7.45E-02,-3.30E-02, 2.38927384e-03
9.95E-01,-7.72E-03,7.47E-02,-3.31E-02, 2.44529475e-03
9.98E-01,-7.72E-03,7.50E-02,-3.32E-02, 2.50737253e-03
9.98E-01,2.62E-04,7.96E-02,-3.43E-02, 2.60290410e-03
9.98E-01,0.00E+00,7.94E-02,-3.42E-02, 2.59980001e-03
9.95E-01,2.62E-04,7.93E-02,-3.42E-02, 2.54160049e-03
9.95E-01,0.00E+00,7.92E-02,-3.41E-02, 2.53838766e-03
9.93E-01,2.62E-04,7.90E-02,-3.41E-02, 2.48525664e-03
9.93E-01,0.00E+00,7.89E-02,-3.40E-02, 2.48212856e-03
9.92E-01,2.62E-04,7.88E-02,-3.40E-02, 2.43561063e-03
9.92E-01,0.00E+00,7.86E-02,-3.40E-02, 2.43246602e-03
9.90E-01,2.62E-04,7.86E-02,-3.39E-02, 2.38802843e-03
9.90E-01,0.00E+00,7.84E-02,-3.39E-02, 2.38486147e-03
9.88E-01,2.62E-04,7.84E-02,-3.38E-02, 2.35284842e-03
9.88E-01,0.00E+00,7.82E-02,-3.38E-02, 2.35176086e-03
9.87E-01,2.62E-04,7.82E-02,-3.38E-02, 2.29010358e-03
9.87E-01,0.00E+00,7.81E-02,-3.37E-02, 2.28962256e-03
9.86E-01,1.67E-04,7.80E-02,-3.37E-02, 2.28532753e-03
9.85E-01,-2.03E-04,7.77E-02,-3.36E-02, 2.26710434e-03
9.86E-01,-3.50E-04,7.77E-02,-3.36E-02, 2.27395282e-03
9.86E-01,-2.53E-05,7.79E-02,-3.37E-02, 2.29134248e-03
9.85E-01,1.75E-04,7.79E-02,-3.37E-02, 2.26716185e-03
9.86E-01,3.94E-04,7.81E-02,-3.37E-02, 2.27786764e-03
9.85E-01,-7.06E-03,7.37E-02,-3.27E-02, 2.16607773e-03
9.86E-01,-7.13E-03,7.38E-02,-3.27E-02, 2.18374236e-03
9.84E-01,-1.57E-03,7.68E-02,-3.34E-02, 2.22029304e-03
9.85E-01,-2.07E-03,7.65E-02,-3.33E-02, 2.23453157e-03
9.85E-01,-1.71E-03,7.68E-02,-3.34E-02, 2.24160380e-03
9.85E-01,-1.25E-03,7.70E-02,-3.35E-02, 2.23447336e-03
9.84E-01,-2.05E-03,7.64E-02,-3.33E-02, 2.19995691e-03
9.85E-01,-2.58E-03,7.62E-02,-3.33E-02, 2.22472311e-03
9.85E-01,-6.51E-04,7.74E-02,-3.36E-02, 2.25345162e-03
9.86E-01,-6.20E-04,7.75E-02,-3.36E-02, 2.26526847e-03
9.85E-01,-1.07E-03,7.72E-02,-3.35E-02, 2.25142576e-03
9.86E-01,-9.55E-04,7.73E-02,-3.35E-02, 2.26518256e-03
9.86E-01,-1.29E-03,7.71E-02,-3.35E-02, 2.26457161e-03
9.86E-01,-1.44E-03,7.70E-02,-3.35E-02, 2.25132355e-03
9.86E-01,-1.79E-03,7.69E-02,-3.34E-02, 2.25780020e-03
9.86E-01,-1.57E-03,7.70E-02,-3.35E-02, 2.26367498e-03
9.86E-01,-1.24E-03,7.72E-02,-3.35E-02, 2.27549463e-03
9.86E-01,-1.60E-03,7.70E-02,-3.35E-02, 2.27188878e-03
9.86E-01,-1.93E-03,7.68E-02,-3.34E-02, 2.26707128e-03
9.86E-01,-3.92E-03,7.56E-02,-3.32E-02, 2.23032758e-03
9.85E-01,-3.96E-03,7.55E-02,-3.31E-02, 2.21512280e-03
9.86E-01,-4.41E-03,7.54E-02,-3.31E-02, 2.22745258e-03
9.86E-01,-4.34E-03,7.53E-02,-3.31E-02, 2.21655029e-03
9.85E-01,-4.67E-03,7.51E-02,-3.30E-02, 2.21210718e-03
9.86E-01,-4.88E-03,7.51E-02,-3.30E-02, 2.22595828e-03
9.85E-01,-4.08E-03,7.53E-02,-3.31E-02, 2.19294662e-03
9.85E-01,-7.18E-04,7.73E-02,-3.35E-02, 2.23819283e-03
9.86E-01,-2.05E-03,7.67E-02,-3.34E-02, 2.25112331e-03
9.85E-01,-6.42E-03,7.41E-02,-3.28E-02, 2.17576278e-03
9.84E-01,-6.37E-03,7.40E-02,-3.27E-02, 2.15594168e-03
9.84E-01,-8.46E-04,7.71E-02,-3.35E-02, 2.21508741e-03
9.85E-01,-2.70E-04,7.75E-02,-3.36E-02, 2.25309166e-03
9.84E-01,-3.82E-04,7.75E-02,-3.35E-02, 2.23126239e-03
9.85E-01,-7.58E-05,7.77E-02,-3.36E-02, 2.25897995e-03
9.84E-01,1.84E-04,7.78E-02,-3.36E-02, 2.24517589e-03
9.85E-01,5.19E-04,7.80E-02,-3.37E-02, 2.25888495e-03
9.84E-01,-2.99E-03,7.58E-02,-3.31E-02, 2.17981474e-03
9.85E-01,-3.22E-03,7.58E-02,-3.32E-02, 2.20262143e-03
9.84E-01,-3.90E-03,7.53E-02,-3.30E-02, 2.17146776e-03
9.84E-01,-4.77E-03,7.48E-02,-3.29E-02, 2.16207281e-03
9.84E-01,-4.91E-03,7.48E-02,-3.29E-02, 2.17927177e-03
9.83E-01,-5.65E-03,7.43E-02,-3.28E-02, 2.14491319e-03
9.84E-01,-5.68E-03,7.44E-02,-3.28E-02, 2.16524582e-03
9.85E-01,-5.78E-03,7.44E-02,-3.28E-02, 2.18249904e-03
9.85E-01,-5.16E-03,7.48E-02,-3.29E-02, 2.19793618e-03
9.85E-01,-2.40E-03,7.64E-02,-3.33E-02, 2.24231882e-03
9.85E-01,-2.89E-03,7.62E-02,-3.33E-02, 2.23638187e-03
9.85E-01,-3.47E-03,7.58E-02,-3.32E-02, 2.22587097e-03
9.86E-01,2.18E-04,7.80E-02,-3.37E-02, 2.28599203e-03
9.86E-01,3.81E-04,7.81E-02,-3.37E-02, 2.28191726e-03
9.86E-01,-9.63E-05,7.79E-02,-3.37E-02, 2.29322072e-03
9.86E-01,2.14E-04,7.81E-02,-3.37E-02, 2.28889985e-03
9.86E-01,-3.60E-04,7.77E-02,-3.37E-02, 2.28376477e-03
9.86E-01,-6.25E-04,7.76E-02,-3.36E-02, 2.27892329e-03
9.86E-01,-9.27E-04,7.74E-02,-3.36E-02, 2.27693585e-03
9.86E-01,-2.26E-03,7.66E-02,-3.34E-02, 2.26075645e-03
9.86E-01,-2.58E-03,7.64E-02,-3.33E-02, 2.25362601e-03
9.86E-01,-2.99E-03,7.62E-02,-3.33E-02, 2.24734377e-03
9.86E-01,-3.45E-03,7.59E-02,-3.32E-02, 2.23936257e-03
9.86E-01,-5.36E-03,7.48E-02,-3.29E-02, 2.21449602e-03
9.86E-01,-5.90E-03,7.45E-02,-3.29E-02, 2.20080419e-03
9.86E-01,-6.49E-03,7.41E-02,-3.28E-02, 2.19312916e-03
9.86E-01,-7.14E-03,7.38E-02,-3.27E-02, 2.20268429e-03
9.86E-01,-6.52E-03,7.42E-02,-3.28E-02, 2.21071532e-03
9.86E-01,-5.94E-03,7.45E-02,-3.29E-02, 2.21833983e-03
9.86E-01,-5.40E-03,7.48E-02,-3.30E-02, 2.22718390e-03
9.86E-01,-4.89E-03,7.52E-02,-3.31E-02, 2.23579421e-03
9.87E-01,-4.39E-03,7.54E-02,-3.31E-02, 2.24030367e-03
9.86E-01,-3.90E-03,7.57E-02,-3.32E-02, 2.24495726e-03
9.86E-01,-3.44E-03,7.60E-02,-3.32E-02, 2.25158711e-03
9.86E-01,-3.01E-03,7.62E-02,-3.33E-02, 2.25755968e-03
9.86E-01,-2.62E-03,7.65E-02,-3.34E-02, 2.26392131e-03
9.87E-01,-2.30E-03,7.67E-02,-3.34E-02, 2.26946687e-03
9.87E-01,-1.91E-03,7.69E-02,-3.35E-02, 2.27492093e-03
9.87E-01,-1.56E-03,7.71E-02,-3.35E-02, 2.27896590e-03
9.87E-01,-1.21E-03,7.73E-02,-3.36E-02, 2.28234497e-03
9.87E-01,-8.91E-04,7.75E-02,-3.36E-02, 2.28495081e-03
9.87E-01,-6.01E-04,7.76E-02,-3.36E-02, 2.28591217e-03
9.87E-01,-3.23E-04,7.78E-02,-3.37E-02, 2.28497479e-03
9.87E-01,-4.22E-05,7.80E-02,-3.37E-02, 2.28452124e-03
9.87E-01,2.45E-04,7.81E-02,-3.38E-02, 2.28701392e-03
9.87E-01,-2.62E-04,7.79E-02,-3.37E-02, 2.29323539e-03
9.87E-01,-5.38E-04,7.77E-02,-3.37E-02, 2.29558907e-03
9.87E-01,-8.29E-04,7.76E-02,-3.36E-02, 2.29433645e-03
9.87E-01,-1.14E-03,7.74E-02,-3.36E-02, 2.29070475e-03
9.87E-01,-1.46E-03,7.72E-02,-3.35E-02, 2.28736759e-03
9.87E-01,-1.80E-03,7.70E-02,-3.35E-02, 2.28447421e-03
9.87E-01,-2.16E-03,7.68E-02,-3.35E-02, 2.28047022e-03
9.87E-01,-2.54E-03,7.66E-02,-3.34E-02, 2.27580173e-03
9.87E-01,-2.95E-03,7.63E-02,-3.33E-02, 2.27038213e-03
9.87E-01,-3.37E-03,7.61E-02,-3.33E-02, 2.26511597e-03
9.87E-01,-3.82E-03,7.58E-02,-3.32E-02, 2.25977995e-03
9.87E-01,-4.29E-03,7.56E-02,-3.32E-02, 2.25489424e-03
9.87E-01,-4.79E-03,7.53E-02,-3.31E-02, 2.25000433e-03
9.87E-01,-5.31E-03,7.50E-02,-3.30E-02, 2.24358728e-03
9.87E-01,-5.87E-03,7.47E-02,-3.29E-02, 2.23648571e-03
9.87E-01,-6.45E-03,7.43E-02,-3.29E-02, 2.22908030e-03
9.87E-01,-7.07E-03,7.40E-02,-3.28E-02, 2.22150236e-03
9.88E-01,-7.07E-03,7.42E-02,-3.29E-02, 2.26030615e-03
9.90E-01,-7.07E-03,7.44E-02,-3.29E-02, 2.30159098e-03
9.92E-01,-7.07E-03,7.46E-02,-3.30E-02, 2.34688399e-03
9.93E-01,-7.07E-03,7.48E-02,-3.31E-02, 2.39742803e-03
9.95E-01,-7.07E-03,7.51E-02,-3.32E-02, 2.45334860e-03
9.98E-01,-7.07E-03,7.54E-02,-3.33E-02, 2.51541520e-03
9.88E-01,-6.45E-03,7.45E-02,-3.29E-02, 2.26797280e-03
9.90E-01,-6.45E-03,7.47E-02,-3.30E-02, 2.30930140e-03
9.92E-01,-6.45E-03,7.49E-02,-3.31E-02, 2.35459302e-03
9.93E-01,-6.45E-03,7.52E-02,-3.32E-02, 2.40510213e-03
9.95E-01,-6.45E-03,7.55E-02,-3.33E-02, 2.46101688e-03
9.98E-01,-6.45E-03,7.57E-02,-3.34E-02, 2.52296706e-03
9.88E-01,-5.87E-03,7.48E-02,-3.30E-02, 2.27531162e-03
9.90E-01,-5.87E-03,7.50E-02,-3.31E-02, 2.31655175e-03
9.92E-01,-5.87E-03,7.53E-02,-3.32E-02, 2.36173626e-03
9.93E-01,-5.87E-03,7.55E-02,-3.33E-02, 2.41228333e-03
9.95E-01,-5.87E-03,7.58E-02,-3.33E-02, 2.46821297e-03
9.98E-01,-5.87E-03,7.61E-02,-3.34E-02, 2.53005465e-03
9.88E-01,-5.31E-03,7.52E-02,-3.31E-02, 2.28226441e-03
9.90E-01,-5.31E-03,7.54E-02,-3.32E-02, 2.32337718e-03
9.92E-01,-5.31E-03,7.56E-02,-3.32E-02, 2.36847298e-03
9.93E-01,-5.31E-03,7.58E-02,-3.33E-02, 2.41902540e-03
9.95E-01,-5.31E-03,7.61E-02,-3.34E-02, 2.47488148e-03
